,additional_underlyings,cfi,contract_type,correction,exercise_style,expiration_date,primary_exchange,shares_per_contract,strike_price,ticker,underlying_ticker,maturity,volume,price,daysFromLastTrade
0,,OPASPS,put,,american,2023-05-19,BATO,100,250,O:AAPL230519P00250000,AAPL,0.14520547945205478,3180,0.5475,19442
0,,OPASPS,put,,american,2023-05-19,BATO,100,255,O:AAPL230519P00255000,AAPL,0.14520547945205478,3180,0.5475,19442
0,,OPASPS,put,,american,2023-05-19,BATO,100,260,O:AAPL230519P00260000,AAPL,0.14520547945205478,3180,0.5475,19442
0,,OPASPS,put,,american,2023-05-19,BATO,100,265,O:AAPL230519P00265000,AAPL,0.14520547945205478,3180,0.5475,19442
0,,OPASPS,put,,american,2023-05-19,BATO,100,270,O:AAPL230519P00270000,AAPL,0.14520547945205478,3180,0.5475,19442
0,,OPASPS,put,,american,2023-05-19,BATO,100,275,O:AAPL230519P00275000,AAPL,0.14520547945205478,3180,0.5475,19442
0,,OPASPS,put,,american,2023-05-19,BATO,100,280,O:AAPL230519P00280000,AAPL,0.14520547945205478,3180,0.5475,19442
0,,OPASPS,put,,american,2023-05-19,BATO,100,290,O:AAPL230519P00290000,AAPL,0.14520547945205478,3180,0.5475,19442
0,,OPASPS,put,,american,2023-05-19,BATO,100,300,O:AAPL230519P00300000,AAPL,0.14520547945205478,3180,0.5475,19442
0,,OPASPS,put,,american,2023-06-16,BATO,100,60,O:AAPL230616P00060000,AAPL,0.2219178082191781,3180,0.5475,19442
0,,OPASPS,put,,american,2023-06-16,BATO,100,65,O:AAPL230616P00065000,AAPL,0.2219178082191781,3180,0.5475,19442
0,,OPASPS,put,,american,2023-06-16,BATO,100,70,O:AAPL230616P00070000,AAPL,0.2219178082191781,3180,0.5475,19442
0,,OPASPS,put,,american,2023-06-16,BATO,100,75,O:AAPL230616P00075000,AAPL,0.2219178082191781,3180,0.5475,19442
0,,OPASPS,put,,american,2023-06-16,BATO,100,80,O:AAPL230616P00080000,AAPL,0.2219178082191781,3180,0.5475,19442
0,,OPASPS,put,,american,2023-06-16,BATO,100,85,O:AAPL230616P00085000,AAPL,0.2219178082191781,3180,0.5475,19442
0,,OPASPS,put,,american,2023-06-16,BATO,100,90,O:AAPL230616P00090000,AAPL,0.2219178082191781,3180,0.5475,19442
0,,OPASPS,put,,american,2023-06-16,BATO,100,95,O:AAPL230616P00095000,AAPL,0.2219178082191781,3180,0.5475,19442
0,,OPASPS,put,,american,2023-06-16,BATO,100,100,O:AAPL230616P00100000,AAPL,0.2219178082191781,3180,0.5475,19442
0,,OPASPS,put,,american,2023-06-16,BATO,100,105,O:AAPL230616P00105000,AAPL,0.2219178082191781,3180,0.5475,19442
0,,OPASPS,put,,american,2023-06-16,BATO,100,110,O:AAPL230616P00110000,AAPL,0.2219178082191781,3180,0.5475,19442
0,,OPASPS,put,,american,2023-06-16,BATO,100,115,O:AAPL230616P00115000,AAPL,0.2219178082191781,3180,0.5475,19442
0,,OPASPS,put,,american,2023-06-16,BATO,100,120,O:AAPL230616P00120000,AAPL,0.2219178082191781,3180,0.5475,19442
0,,OPASPS,put,,american,2023-06-16,BATO,100,125,O:AAPL230616P00125000,AAPL,0.2219178082191781,3180,0.5475,19442
0,,OPASPS,put,,american,2023-06-16,BATO,100,130,O:AAPL230616P00130000,AAPL,0.2219178082191781,3180,0.5475,19442
0,,OPASPS,put,,american,2023-06-16,BATO,100,135,O:AAPL230616P00135000,AAPL,0.2219178082191781,3180,0.5475,19442
0,,OPASPS,put,,american,2023-06-16,BATO,100,140,O:AAPL230616P00140000,AAPL,0.2219178082191781,3180,0.5475,19442
0,,OPASPS,put,,american,2023-06-16,BATO,100,145,O:AAPL230616P00145000,AAPL,0.2219178082191781,3180,0.5475,19442
0,,OPASPS,put,,american,2023-06-16,BATO,100,150,O:AAPL230616P00150000,AAPL,0.2219178082191781,3180,0.5475,19442
0,,OPASPS,put,,american,2023-06-16,BATO,100,155,O:AAPL230616P00155000,AAPL,0.2219178082191781,3180,0.5475,19442
0,,OPASPS,put,,american,2023-06-16,BATO,100,160,O:AAPL230616P00160000,AAPL,0.2219178082191781,3180,0.5475,19442
0,,OPASPS,put,,american,2023-06-16,BATO,100,165,O:AAPL230616P00165000,AAPL,0.2219178082191781,3180,0.5475,19442
0,,OPASPS,put,,american,2023-06-16,BATO,100,170,O:AAPL230616P00170000,AAPL,0.2219178082191781,3180,0.5475,19442
0,,OPASPS,put,,american,2023-06-16,BATO,100,175,O:AAPL230616P00175000,AAPL,0.2219178082191781,3180,0.5475,19442
0,,OPASPS,put,,american,2023-06-16,BATO,100,180,O:AAPL230616P00180000,AAPL,0.2219178082191781,3180,0.5475,19442
0,,OPASPS,put,,american,2023-06-16,BATO,100,185,O:AAPL230616P00185000,AAPL,0.2219178082191781,3180,0.5475,19442
0,,OPASPS,put,,american,2023-06-16,BATO,100,190,O:AAPL230616P00190000,AAPL,0.2219178082191781,3180,0.5475,19442
0,,OPASPS,put,,american,2023-06-16,BATO,100,195,O:AAPL230616P00195000,AAPL,0.2219178082191781,3180,0.5475,19442
0,,OPASPS,put,,american,2023-06-16,BATO,100,200,O:AAPL230616P00200000,AAPL,0.2219178082191781,3180,0.5475,19442
0,,OPASPS,put,,american,2023-06-16,BATO,100,210,O:AAPL230616P00210000,AAPL,0.2219178082191781,3180,0.5475,19442
0,,OPASPS,put,,american,2023-06-16,BATO,100,220,O:AAPL230616P00220000,AAPL,0.2219178082191781,3180,0.5475,19442
0,,OPASPS,put,,american,2023-06-16,BATO,100,230,O:AAPL230616P00230000,AAPL,0.2219178082191781,3180,0.5475,19442
0,,OPASPS,put,,american,2023-06-16,BATO,100,240,O:AAPL230616P00240000,AAPL,0.2219178082191781,3180,0.5475,19442
0,,OPASPS,put,,american,2023-06-16,BATO,100,250,O:AAPL230616P00250000,AAPL,0.2219178082191781,3180,0.5475,19442
0,,OPASPS,put,,american,2023-06-16,BATO,100,260,O:AAPL230616P00260000,AAPL,0.2219178082191781,3180,0.5475,19442
0,,OPASPS,put,,american,2023-06-16,BATO,100,270,O:AAPL230616P00270000,AAPL,0.2219178082191781,3180,0.5475,19442
0,,OPASPS,put,,american,2023-06-16,BATO,100,280,O:AAPL230616P00280000,AAPL,0.2219178082191781,3180,0.5475,19442
0,,OPASPS,put,,american,2023-06-16,BATO,100,290,O:AAPL230616P00290000,AAPL,0.2219178082191781,3180,0.5475,19442
0,,OPASPS,put,,american,2023-06-16,BATO,100,300,O:AAPL230616P00300000,AAPL,0.2219178082191781,3180,0.5475,19442
0,,OPASPS,put,,american,2023-07-21,BATO,100,50,O:AAPL230721P00050000,AAPL,0.3178082191780822,3180,0.5475,19442
0,,OPASPS,put,,american,2023-07-21,BATO,100,55,O:AAPL230721P00055000,AAPL,0.3178082191780822,3180,0.5475,19442
0,,OPASPS,put,,american,2023-07-21,BATO,100,60,O:AAPL230721P00060000,AAPL,0.3178082191780822,3180,0.5475,19442
0,,OPASPS,put,,american,2023-07-21,BATO,100,65,O:AAPL230721P00065000,AAPL,0.3178082191780822,3180,0.5475,19442
0,,OPASPS,put,,american,2023-07-21,BATO,100,70,O:AAPL230721P00070000,AAPL,0.3178082191780822,3180,0.5475,19442
0,,OPASPS,put,,american,2023-07-21,BATO,100,75,O:AAPL230721P00075000,AAPL,0.3178082191780822,3180,0.5475,19442
0,,OPASPS,put,,american,2023-07-21,BATO,100,80,O:AAPL230721P00080000,AAPL,0.3178082191780822,3180,0.5475,19442
0,,OPASPS,put,,american,2023-07-21,BATO,100,85,O:AAPL230721P00085000,AAPL,0.3178082191780822,3180,0.5475,19442
0,,OPASPS,put,,american,2023-07-21,BATO,100,90,O:AAPL230721P00090000,AAPL,0.3178082191780822,3180,0.5475,19442
0,,OPASPS,put,,american,2023-07-21,BATO,100,95,O:AAPL230721P00095000,AAPL,0.3178082191780822,3180,0.5475,19442
0,,OPASPS,put,,american,2023-07-21,BATO,100,100,O:AAPL230721P00100000,AAPL,0.3178082191780822,3180,0.5475,19442
0,,OPASPS,put,,american,2023-07-21,BATO,100,105,O:AAPL230721P00105000,AAPL,0.3178082191780822,3180,0.5475,19442
0,,OPASPS,put,,american,2023-07-21,BATO,100,110,O:AAPL230721P00110000,AAPL,0.3178082191780822,3180,0.5475,19442
0,,OPASPS,put,,american,2023-07-21,BATO,100,115,O:AAPL230721P00115000,AAPL,0.3178082191780822,3180,0.5475,19442
0,,OPASPS,put,,american,2023-07-21,BATO,100,120,O:AAPL230721P00120000,AAPL,0.3178082191780822,3180,0.5475,19442
0,,OPASPS,put,,american,2023-07-21,BATO,100,125,O:AAPL230721P00125000,AAPL,0.3178082191780822,3180,0.5475,19442
0,,OPASPS,put,,american,2023-07-21,BATO,100,130,O:AAPL230721P00130000,AAPL,0.3178082191780822,3180,0.5475,19442
0,,OPASPS,put,,american,2023-07-21,BATO,100,135,O:AAPL230721P00135000,AAPL,0.3178082191780822,3180,0.5475,19442
0,,OPASPS,put,,american,2023-07-21,BATO,100,140,O:AAPL230721P00140000,AAPL,0.3178082191780822,3180,0.5475,19442
0,,OPASPS,put,,american,2023-07-21,BATO,100,145,O:AAPL230721P00145000,AAPL,0.3178082191780822,3180,0.5475,19442
0,,OPASPS,put,,american,2023-07-21,BATO,100,150,O:AAPL230721P00150000,AAPL,0.3178082191780822,3180,0.5475,19442
0,,OPASPS,put,,american,2023-07-21,BATO,100,155,O:AAPL230721P00155000,AAPL,0.3178082191780822,3180,0.5475,19442
0,,OPASPS,put,,american,2023-07-21,BATO,100,160,O:AAPL230721P00160000,AAPL,0.3178082191780822,3180,0.5475,19442
0,,OPASPS,put,,american,2023-07-21,BATO,100,165,O:AAPL230721P00165000,AAPL,0.3178082191780822,3180,0.5475,19442
0,,OPASPS,put,,american,2023-07-21,BATO,100,170,O:AAPL230721P00170000,AAPL,0.3178082191780822,3180,0.5475,19442
0,,OPASPS,put,,american,2023-07-21,BATO,100,175,O:AAPL230721P00175000,AAPL,0.3178082191780822,3180,0.5475,19442
0,,OPASPS,put,,american,2023-07-21,BATO,100,180,O:AAPL230721P00180000,AAPL,0.3178082191780822,3180,0.5475,19442
0,,OPASPS,put,,american,2023-07-21,BATO,100,185,O:AAPL230721P00185000,AAPL,0.3178082191780822,3180,0.5475,19442
0,,OPASPS,put,,american,2023-07-21,BATO,100,190,O:AAPL230721P00190000,AAPL,0.3178082191780822,3180,0.5475,19442
0,,OPASPS,put,,american,2023-07-21,BATO,100,195,O:AAPL230721P00195000,AAPL,0.3178082191780822,3180,0.5475,19442
0,,OPASPS,put,,american,2023-07-21,BATO,100,200,O:AAPL230721P00200000,AAPL,0.3178082191780822,3180,0.5475,19442
0,,OPASPS,put,,american,2023-07-21,BATO,100,205,O:AAPL230721P00205000,AAPL,0.3178082191780822,3180,0.5475,19442
0,,OPASPS,put,,american,2023-07-21,BATO,100,210,O:AAPL230721P00210000,AAPL,0.3178082191780822,3180,0.5475,19442
0,,OPASPS,put,,american,2023-07-21,BATO,100,215,O:AAPL230721P00215000,AAPL,0.3178082191780822,3180,0.5475,19442
0,,OPASPS,put,,american,2023-07-21,BATO,100,220,O:AAPL230721P00220000,AAPL,0.3178082191780822,3180,0.5475,19442
0,,OPASPS,put,,american,2023-07-21,BATO,100,225,O:AAPL230721P00225000,AAPL,0.3178082191780822,3180,0.5475,19442
0,,OPASPS,put,,american,2023-07-21,BATO,100,230,O:AAPL230721P00230000,AAPL,0.3178082191780822,3180,0.5475,19442
0,,OPASPS,put,,american,2023-07-21,BATO,100,235,O:AAPL230721P00235000,AAPL,0.3178082191780822,3180,0.5475,19442
0,,OPASPS,put,,american,2023-07-21,BATO,100,240,O:AAPL230721P00240000,AAPL,0.3178082191780822,3180,0.5475,19442
0,,OPASPS,put,,american,2023-07-21,BATO,100,245,O:AAPL230721P00245000,AAPL,0.3178082191780822,3180,0.5475,19442
0,,OPASPS,put,,american,2023-07-21,BATO,100,250,O:AAPL230721P00250000,AAPL,0.3178082191780822,3180,0.5475,19442
0,,OPASPS,put,,american,2023-07-21,BATO,100,260,O:AAPL230721P00260000,AAPL,0.3178082191780822,3180,0.5475,19442
0,,OPASPS,put,,american,2023-07-21,BATO,100,270,O:AAPL230721P00270000,AAPL,0.3178082191780822,3180,0.5475,19442
0,,OPASPS,put,,american,2023-07-21,BATO,100,280,O:AAPL230721P00280000,AAPL,0.3178082191780822,3180,0.5475,19442
0,,OPASPS,put,,american,2023-08-18,BATO,100,50,O:AAPL230818P00050000,AAPL,0.39452054794520547,3180,0.5475,19442
0,,OPASPS,put,,american,2023-08-18,BATO,100,55,O:AAPL230818P00055000,AAPL,0.39452054794520547,3180,0.5475,19442
0,,OPASPS,put,,american,2023-08-18,BATO,100,60,O:AAPL230818P00060000,AAPL,0.39452054794520547,3180,0.5475,19442
0,,OPASPS,put,,american,2023-08-18,BATO,100,65,O:AAPL230818P00065000,AAPL,0.39452054794520547,3180,0.5475,19442
0,,OPASPS,put,,american,2023-08-18,BATO,100,70,O:AAPL230818P00070000,AAPL,0.39452054794520547,3180,0.5475,19442
0,,OPASPS,put,,american,2023-08-18,BATO,100,75,O:AAPL230818P00075000,AAPL,0.39452054794520547,3180,0.5475,19442
0,,OPASPS,put,,american,2023-08-18,BATO,100,80,O:AAPL230818P00080000,AAPL,0.39452054794520547,3180,0.5475,19442
0,,OPASPS,put,,american,2023-08-18,BATO,100,85,O:AAPL230818P00085000,AAPL,0.39452054794520547,3180,0.5475,19442
0,,OPASPS,put,,american,2023-08-18,BATO,100,90,O:AAPL230818P00090000,AAPL,0.39452054794520547,3180,0.5475,19442
0,,OPASPS,put,,american,2023-08-18,BATO,100,95,O:AAPL230818P00095000,AAPL,0.39452054794520547,3180,0.5475,19442
0,,OPASPS,put,,american,2023-08-18,BATO,100,100,O:AAPL230818P00100000,AAPL,0.39452054794520547,3180,0.5475,19442
0,,OPASPS,put,,american,2023-08-18,BATO,100,105,O:AAPL230818P00105000,AAPL,0.39452054794520547,3180,0.5475,19442
0,,OPASPS,put,,american,2023-08-18,BATO,100,110,O:AAPL230818P00110000,AAPL,0.39452054794520547,3180,0.5475,19442
0,,OPASPS,put,,american,2023-08-18,BATO,100,115,O:AAPL230818P00115000,AAPL,0.39452054794520547,3180,0.5475,19442
0,,OPASPS,put,,american,2023-08-18,BATO,100,120,O:AAPL230818P00120000,AAPL,0.39452054794520547,3180,0.5475,19442
0,,OPASPS,put,,american,2023-08-18,BATO,100,125,O:AAPL230818P00125000,AAPL,0.39452054794520547,3180,0.5475,19442
0,,OPASPS,put,,american,2023-08-18,BATO,100,130,O:AAPL230818P00130000,AAPL,0.39452054794520547,3180,0.5475,19442
0,,OPASPS,put,,american,2023-08-18,BATO,100,135,O:AAPL230818P00135000,AAPL,0.39452054794520547,3180,0.5475,19442
0,,OPASPS,put,,american,2023-08-18,BATO,100,140,O:AAPL230818P00140000,AAPL,0.39452054794520547,3180,0.5475,19442
0,,OPASPS,put,,american,2023-08-18,BATO,100,145,O:AAPL230818P00145000,AAPL,0.39452054794520547,3180,0.5475,19442
0,,OPASPS,put,,american,2023-08-18,BATO,100,150,O:AAPL230818P00150000,AAPL,0.39452054794520547,3180,0.5475,19442
0,,OPASPS,put,,american,2023-08-18,BATO,100,155,O:AAPL230818P00155000,AAPL,0.39452054794520547,3180,0.5475,19442
0,,OPASPS,put,,american,2023-08-18,BATO,100,160,O:AAPL230818P00160000,AAPL,0.39452054794520547,3180,0.5475,19442
0,,OPASPS,put,,american,2023-08-18,BATO,100,165,O:AAPL230818P00165000,AAPL,0.39452054794520547,3180,0.5475,19442
0,,OPASPS,put,,american,2023-08-18,BATO,100,170,O:AAPL230818P00170000,AAPL,0.39452054794520547,3180,0.5475,19442
0,,OPASPS,put,,american,2023-08-18,BATO,100,175,O:AAPL230818P00175000,AAPL,0.39452054794520547,3180,0.5475,19442
0,,OPASPS,put,,american,2023-08-18,BATO,100,180,O:AAPL230818P00180000,AAPL,0.39452054794520547,3180,0.5475,19442
0,,OPASPS,put,,american,2023-08-18,BATO,100,185,O:AAPL230818P00185000,AAPL,0.39452054794520547,3180,0.5475,19442
0,,OPASPS,put,,american,2023-08-18,BATO,100,190,O:AAPL230818P00190000,AAPL,0.39452054794520547,3180,0.5475,19442
0,,OPASPS,put,,american,2023-08-18,BATO,100,195,O:AAPL230818P00195000,AAPL,0.39452054794520547,3180,0.5475,19442
0,,OPASPS,put,,american,2023-08-18,BATO,100,200,O:AAPL230818P00200000,AAPL,0.39452054794520547,3180,0.5475,19442
0,,OPASPS,put,,american,2023-08-18,BATO,100,205,O:AAPL230818P00205000,AAPL,0.39452054794520547,3180,0.5475,19442
0,,OPASPS,put,,american,2023-08-18,BATO,100,210,O:AAPL230818P00210000,AAPL,0.39452054794520547,3180,0.5475,19442
0,,OPASPS,put,,american,2023-08-18,BATO,100,215,O:AAPL230818P00215000,AAPL,0.39452054794520547,3180,0.5475,19442
0,,OPASPS,put,,american,2023-08-18,BATO,100,220,O:AAPL230818P00220000,AAPL,0.39452054794520547,3180,0.5475,19442
0,,OPASPS,put,,american,2023-08-18,BATO,100,225,O:AAPL230818P00225000,AAPL,0.39452054794520547,3180,0.5475,19442
0,,OPASPS,put,,american,2023-08-18,BATO,100,230,O:AAPL230818P00230000,AAPL,0.39452054794520547,3180,0.5475,19442
0,,OPASPS,put,,american,2023-08-18,BATO,100,235,O:AAPL230818P00235000,AAPL,0.39452054794520547,3180,0.5475,19442
0,,OPASPS,put,,american,2023-08-18,BATO,100,240,O:AAPL230818P00240000,AAPL,0.39452054794520547,3180,0.5475,19442
0,,OPASPS,put,,american,2023-08-18,BATO,100,245,O:AAPL230818P00245000,AAPL,0.39452054794520547,3180,0.5475,19442
0,,OPASPS,put,,american,2023-08-18,BATO,100,250,O:AAPL230818P00250000,AAPL,0.39452054794520547,3180,0.5475,19442
0,,OPASPS,put,,american,2023-08-18,BATO,100,255,O:AAPL230818P00255000,AAPL,0.39452054794520547,3180,0.5475,19442
0,,OPASPS,put,,american,2023-08-18,BATO,100,260,O:AAPL230818P00260000,AAPL,0.39452054794520547,3180,0.5475,19442
0,,OPASPS,put,,american,2023-09-15,BATO,100,65,O:AAPL230915P00065000,AAPL,0.4712328767123288,3180,0.5475,19442
0,,OPASPS,put,,american,2023-09-15,BATO,100,70,O:AAPL230915P00070000,AAPL,0.4712328767123288,3180,0.5475,19442
0,,OPASPS,put,,american,2023-09-15,BATO,100,75,O:AAPL230915P00075000,AAPL,0.4712328767123288,3180,0.5475,19442
0,,OPASPS,put,,american,2023-09-15,BATO,100,80,O:AAPL230915P00080000,AAPL,0.4712328767123288,3180,0.5475,19442
0,,OPASPS,put,,american,2023-09-15,BATO,100,85,O:AAPL230915P00085000,AAPL,0.4712328767123288,3180,0.5475,19442
0,,OPASPS,put,,american,2023-09-15,BATO,100,90,O:AAPL230915P00090000,AAPL,0.4712328767123288,3180,0.5475,19442
0,,OPASPS,put,,american,2023-09-15,BATO,100,95,O:AAPL230915P00095000,AAPL,0.4712328767123288,3180,0.5475,19442
0,,OPASPS,put,,american,2023-09-15,BATO,100,100,O:AAPL230915P00100000,AAPL,0.4712328767123288,3180,0.5475,19442
0,,OPASPS,put,,american,2023-09-15,BATO,100,105,O:AAPL230915P00105000,AAPL,0.4712328767123288,3180,0.5475,19442
0,,OPASPS,put,,american,2023-09-15,BATO,100,110,O:AAPL230915P00110000,AAPL,0.4712328767123288,3180,0.5475,19442
0,,OPASPS,put,,american,2023-09-15,BATO,100,115,O:AAPL230915P00115000,AAPL,0.4712328767123288,3180,0.5475,19442
0,,OPASPS,put,,american,2023-09-15,BATO,100,120,O:AAPL230915P00120000,AAPL,0.4712328767123288,3180,0.5475,19442
0,,OPASPS,put,,american,2023-09-15,BATO,100,125,O:AAPL230915P00125000,AAPL,0.4712328767123288,3180,0.5475,19442
0,,OPASPS,put,,american,2023-09-15,BATO,100,130,O:AAPL230915P00130000,AAPL,0.4712328767123288,3180,0.5475,19442
0,,OPASPS,put,,american,2023-09-15,BATO,100,135,O:AAPL230915P00135000,AAPL,0.4712328767123288,3180,0.5475,19442
0,,OPASPS,put,,american,2023-09-15,BATO,100,140,O:AAPL230915P00140000,AAPL,0.4712328767123288,3180,0.5475,19442
0,,OPASPS,put,,american,2023-09-15,BATO,100,145,O:AAPL230915P00145000,AAPL,0.4712328767123288,3180,0.5475,19442
0,,OPASPS,put,,american,2023-09-15,BATO,100,150,O:AAPL230915P00150000,AAPL,0.4712328767123288,3180,0.5475,19442
0,,OPASPS,put,,american,2023-09-15,BATO,100,155,O:AAPL230915P00155000,AAPL,0.4712328767123288,3180,0.5475,19442
0,,OPASPS,put,,american,2023-09-15,BATO,100,160,O:AAPL230915P00160000,AAPL,0.4712328767123288,3180,0.5475,19442
0,,OPASPS,put,,american,2023-09-15,BATO,100,165,O:AAPL230915P00165000,AAPL,0.4712328767123288,3180,0.5475,19442
0,,OPASPS,put,,american,2023-09-15,BATO,100,170,O:AAPL230915P00170000,AAPL,0.4712328767123288,3180,0.5475,19442
0,,OPASPS,put,,american,2023-09-15,BATO,100,175,O:AAPL230915P00175000,AAPL,0.4712328767123288,3180,0.5475,19442
0,,OPASPS,put,,american,2023-09-15,BATO,100,180,O:AAPL230915P00180000,AAPL,0.4712328767123288,3180,0.5475,19442
0,,OPASPS,put,,american,2023-09-15,BATO,100,185,O:AAPL230915P00185000,AAPL,0.4712328767123288,3180,0.5475,19442
0,,OPASPS,put,,american,2023-09-15,BATO,100,190,O:AAPL230915P00190000,AAPL,0.4712328767123288,3180,0.5475,19442
0,,OPASPS,put,,american,2023-09-15,BATO,100,195,O:AAPL230915P00195000,AAPL,0.4712328767123288,3180,0.5475,19442
0,,OPASPS,put,,american,2023-09-15,BATO,100,200,O:AAPL230915P00200000,AAPL,0.4712328767123288,3180,0.5475,19442
0,,OPASPS,put,,american,2023-09-15,BATO,100,205,O:AAPL230915P00205000,AAPL,0.4712328767123288,3180,0.5475,19442
0,,OPASPS,put,,american,2023-09-15,BATO,100,210,O:AAPL230915P00210000,AAPL,0.4712328767123288,3180,0.5475,19442
0,,OPASPS,put,,american,2023-09-15,BATO,100,220,O:AAPL230915P00220000,AAPL,0.4712328767123288,3180,0.5475,19442
0,,OPASPS,put,,american,2023-09-15,BATO,100,230,O:AAPL230915P00230000,AAPL,0.4712328767123288,3180,0.5475,19442
0,,OPASPS,put,,american,2023-09-15,BATO,100,240,O:AAPL230915P00240000,AAPL,0.4712328767123288,3180,0.5475,19442
0,,OPASPS,put,,american,2023-09-15,BATO,100,250,O:AAPL230915P00250000,AAPL,0.4712328767123288,3180,0.5475,19442
0,,OPASPS,put,,american,2023-09-15,BATO,100,260,O:AAPL230915P00260000,AAPL,0.4712328767123288,3180,0.5475,19442
0,,OPASPS,put,,american,2023-09-15,BATO,100,270,O:AAPL230915P00270000,AAPL,0.4712328767123288,3180,0.5475,19442
0,,OPASPS,put,,american,2023-09-15,BATO,100,280,O:AAPL230915P00280000,AAPL,0.4712328767123288,3180,0.5475,19442
0,,OPASPS,put,,american,2023-09-15,BATO,100,290,O:AAPL230915P00290000,AAPL,0.4712328767123288,3180,0.5475,19442
0,,OPASPS,put,,american,2023-09-15,BATO,100,300,O:AAPL230915P00300000,AAPL,0.4712328767123288,3180,0.5475,19442
0,,OPASPS,put,,american,2023-10-20,BATO,100,55,O:AAPL231020P00055000,AAPL,0.5671232876712329,3180,0.5475,19442
0,,OPASPS,put,,american,2023-10-20,BATO,100,60,O:AAPL231020P00060000,AAPL,0.5671232876712329,3180,0.5475,19442
0,,OPASPS,put,,american,2023-10-20,BATO,100,65,O:AAPL231020P00065000,AAPL,0.5671232876712329,3180,0.5475,19442
0,,OPASPS,put,,american,2023-10-20,BATO,100,70,O:AAPL231020P00070000,AAPL,0.5671232876712329,3180,0.5475,19442
0,,OPASPS,put,,american,2023-10-20,BATO,100,75,O:AAPL231020P00075000,AAPL,0.5671232876712329,3180,0.5475,19442
0,,OPASPS,put,,american,2023-10-20,BATO,100,80,O:AAPL231020P00080000,AAPL,0.5671232876712329,3180,0.5475,19442
0,,OPASPS,put,,american,2023-10-20,BATO,100,85,O:AAPL231020P00085000,AAPL,0.5671232876712329,3180,0.5475,19442
0,,OPASPS,put,,american,2023-10-20,BATO,100,90,O:AAPL231020P00090000,AAPL,0.5671232876712329,3180,0.5475,19442
0,,OPASPS,put,,american,2023-10-20,BATO,100,95,O:AAPL231020P00095000,AAPL,0.5671232876712329,3180,0.5475,19442
0,,OPASPS,put,,american,2023-10-20,BATO,100,100,O:AAPL231020P00100000,AAPL,0.5671232876712329,3180,0.5475,19442
0,,OPASPS,put,,american,2023-10-20,BATO,100,105,O:AAPL231020P00105000,AAPL,0.5671232876712329,3180,0.5475,19442
0,,OPASPS,put,,american,2023-10-20,BATO,100,110,O:AAPL231020P00110000,AAPL,0.5671232876712329,3180,0.5475,19442
0,,OPASPS,put,,american,2023-10-20,BATO,100,115,O:AAPL231020P00115000,AAPL,0.5671232876712329,3180,0.5475,19442
0,,OPASPS,put,,american,2023-10-20,BATO,100,120,O:AAPL231020P00120000,AAPL,0.5671232876712329,3180,0.5475,19442
0,,OPASPS,put,,american,2023-10-20,BATO,100,125,O:AAPL231020P00125000,AAPL,0.5671232876712329,3180,0.5475,19442
0,,OPASPS,put,,american,2023-10-20,BATO,100,130,O:AAPL231020P00130000,AAPL,0.5671232876712329,3180,0.5475,19442
0,,OPASPS,put,,american,2023-10-20,BATO,100,135,O:AAPL231020P00135000,AAPL,0.5671232876712329,3180,0.5475,19442
0,,OPASPS,put,,american,2023-10-20,BATO,100,140,O:AAPL231020P00140000,AAPL,0.5671232876712329,3180,0.5475,19442
0,,OPASPS,put,,american,2023-10-20,BATO,100,145,O:AAPL231020P00145000,AAPL,0.5671232876712329,3180,0.5475,19442
0,,OPASPS,put,,american,2023-10-20,BATO,100,150,O:AAPL231020P00150000,AAPL,0.5671232876712329,3180,0.5475,19442
0,,OPASPS,put,,american,2023-10-20,BATO,100,155,O:AAPL231020P00155000,AAPL,0.5671232876712329,3180,0.5475,19442
0,,OPASPS,put,,american,2023-10-20,BATO,100,160,O:AAPL231020P00160000,AAPL,0.5671232876712329,3180,0.5475,19442
0,,OPASPS,put,,american,2023-10-20,BATO,100,165,O:AAPL231020P00165000,AAPL,0.5671232876712329,3180,0.5475,19442
0,,OPASPS,put,,american,2023-10-20,BATO,100,170,O:AAPL231020P00170000,AAPL,0.5671232876712329,3180,0.5475,19442
0,,OPASPS,put,,american,2023-10-20,BATO,100,175,O:AAPL231020P00175000,AAPL,0.5671232876712329,3180,0.5475,19442
0,,OPASPS,put,,american,2023-10-20,BATO,100,180,O:AAPL231020P00180000,AAPL,0.5671232876712329,3180,0.5475,19442
0,,OPASPS,put,,american,2023-10-20,BATO,100,185,O:AAPL231020P00185000,AAPL,0.5671232876712329,3180,0.5475,19442
0,,OPASPS,put,,american,2023-10-20,BATO,100,190,O:AAPL231020P00190000,AAPL,0.5671232876712329,3180,0.5475,19442
0,,OPASPS,put,,american,2023-10-20,BATO,100,195,O:AAPL231020P00195000,AAPL,0.5671232876712329,3180,0.5475,19442
0,,OPASPS,put,,american,2023-10-20,BATO,100,200,O:AAPL231020P00200000,AAPL,0.5671232876712329,3180,0.5475,19442
0,,OPASPS,put,,american,2023-10-20,BATO,100,205,O:AAPL231020P00205000,AAPL,0.5671232876712329,3180,0.5475,19442
0,,OPASPS,put,,american,2023-10-20,BATO,100,210,O:AAPL231020P00210000,AAPL,0.5671232876712329,3180,0.5475,19442
0,,OPASPS,put,,american,2023-10-20,BATO,100,215,O:AAPL231020P00215000,AAPL,0.5671232876712329,3180,0.5475,19442
